CommentId,commentText,language,user_index,post_index,report_count_comment,report_count_post,like_count_comment,like_count_post,label,commentCleaned,translated_value
184870,ha thik,Bengali,8731,847853,0,15,0.0,854.0,0.0,ha thik,OK
184871,nice   video,Bengali,14601,715487,0,0,0.0,63.0,0.0,nice video,nice video
184872,sksamir13582        ,Bengali,13508,274602,0,0,0.0,57.0,0.0,sksamir,Sksamir
184873,yashmithatyashmithat5 hm,Bengali,1194,715487,0,0,0.0,63.0,0.0,yashmithatyashmithat hm,They felt them
184874,asha9064115714 ,Bengali,13508,810185,0,0,0.0,160.0,0.0,asha,asha
184875,kusumtyagi shekhar tyagi thank you so much,Bengali,22774,828523,0,0,0.0,104.0,0.0,kusumtyagi shekhar tyagi thank you so much,kusumtyagi shekhar tyagi thank you so much
184878,hii fande,Bengali,18063,671439,0,0,0.0,62.0,0.0,hii fande,With non-different fans
184879,vvvvvv nice ,Bengali,362,58915,0,1,0.0,316.0,0.0,vvvvvv nice,vvvvvv nice
184880,bolbato,Bengali,9860,986419,0,0,1.0,70.0,0.0,bolbato,bonge
184882,97640774601  nambar do peles,Bengali,31004,247349,0,1,0.0,100.0,0.0,nambar do peles,Number two palace
184883,aisob kora kichu hobana  valokora porasuna koro bujla,Bengali,25363,41696,0,1,2.0,27.0,0.0,aisob kora kichu hobana valokora porasuna koro bujla,Do not do anything to do these things to study Bujla
184884,wowwww beautiful act. didi nice,Bengali,27833,810344,0,0,1.0,77.0,0.0,wowwww beautiful act didi nice,Wowww Beautiful Act Didi Nice
184885,islamsk928474  raght,Bengali,29712,558746,0,0,1.0,367.0,0.0,islamsk raght,Islamic raght
184886,sunder......is right,Bengali,16790,602219,0,0,1.0,29.0,0.0,sunderis right,sunderis right
184887,akriti vyavsay ka madrachod,Bengali,21338,4180,0,0,0.0,29.0,1.0,akriti vyavsay ka madrachod,Shape business maternal
184888,poro bara rende lagche mage,Bengali,27231,187898,0,0,0.0,103.0,1.0,poro bara rende lagche mage,Feeling in full rende
184889,achaa  ....but ekta  kotha  bolbo,Bengali,3623,274602,0,0,0.0,57.0,0.0,achaa but ekta kotha bolbo,Let's talk about the boot boots
184890,ei app tar nam porn reel howa uchit ,Bengali,26250,561566,0,1,0.0,810.0,1.0,ei app tar nam porn reel howa uchit,This app should be forned in her name
184891,vedio ta dekhe bara khara hoi galo.,Bengali,7359,976234,0,5,3.0,1239.0,0.0,vedio ta dekhe bara khara hoi galo,The video looked at it
184892,welcome ,Bengali,13508,992054,0,0,1.0,47.0,0.0,welcome,welcome
184893,tahole amake ki bia korbe tomar nonod 7478137001call me,Bengali,14914,316839,0,20,0.0,420.0,0.0,tahole amake ki bia korbe tomar nonod call me,Then I will marry your Nande call May
184895,li ta ki chorta gacha,Bengali,23821,610181,0,0,0.0,46.0,0.0,li ta ki chorta gacha,Li and hortes
184896,ok fin,Bengali,1054,397123,0,0,2.0,59.0,0.0,ok fin,ok
184897,tq so much brother ,Bengali,23115,533524,0,0,0.0,42.0,0.0,tq so much brother,tq so much brother
184898,so you jaan mom,Bengali,21117,576437,0,1,0.0,44.0,0.0,so you jaan mom,so you jaan mom
184900,nice apu ,Bengali,31064,821908,0,0,1.0,80.0,0.0,nice apu,Nice help
184901,rs 50000,Bengali,39207,559261,0,0,0.0,100.0,1.0,rs,rs
184902,thik hoyeche paye legeche tor gude jeno lage tahole valo hobe randy magi,Bengali,650,73701,0,0,0.0,1466.0,1.0,thik hoyeche paye legeche tor gude jeno lage tahole valo hobe randy magi,"It's been right that you like to get it in the foot, then it will be good then Randi Magi"
184903,wow dada habi lagcha,Bengali,30929,140597,0,0,2.0,173.0,0.0,wow dada habi lagcha,Wow Chest of Habi Lagcha
184905," ""95841939301 tumhara ghar kya taj mahal jaisa bara hai kuch vi bolnesepahle soch liya karo""",Bengali,20432,352356,0,1,0.0,93.0,1.0,tumhara ghar kya taj mahal jaisa bara hai kuch vi bolnesepahle soch liya karo,Do you think that your house is big like the Taj Mahal?
184906," ""siliyankhan1234 hmm       """,Bengali,13508,259374,0,0,0.0,40.0,0.0,siliyankhan hmm,Silinikh hmm
184908,71262457111 hii,Bengali,2530,634145,0,1,1.0,258.0,0.0,hii,this.
184909,bara gud marini guder bata. sonegachi  chola ja,Bengali,37879,472983,0,3,0.0,3475.0,1.0,bara gud marini guder bata sonegachi chola ja,Drought Good Chiri Gader Busta Soneagachi Chola J.
184910,khanki magi jaat,Bengali,15565,264901,0,3,0.0,2016.0,1.0,khanki magi jaat,Khanki Magi
184912,madarcud,Bengali,29903,82428,0,0,0.0,101.0,1.0,madarcud,madarcud
184913,"si..          ,      ,                       ",Bengali,9538,651278,0,80,0.0,691.0,1.0,si,and
184914,meyera 10 jon ke chudiyeo.... nijeke single bole dabi kore,Bengali,32556,754676,0,0,0.0,27.0,1.0,meyera jon ke chudiyeo nijeke single bole dabi kore,Girls claim to be a single of John
184915,is ke laksa tamaka,Bengali,39812,855106,0,2,0.0,1539.0,0.0,is ke laksa tamaka,is the lakka tama
184917,ato dong kora ja lokar mata karap      hoajaa,Bengali,4411,728468,0,0,0.0,214.0,1.0,ato dong kora ja lokar mata karap hoajaa,ato dong kora ja lookar meta karap hoajaa
184918,pagol chudi magi naki re vai tui,Bengali,25839,47586,0,0,0.0,107.0,1.0,pagol chudi magi naki re vai tui,Crazy Chuidi Mugi or Ray brother
184922,hi ,Bengali,16644,803918,0,0,1.0,89.0,0.0,hi,hi
184924,sad,Bengali,26066,472166,0,0,1.0,85.0,0.0,sad,sad
184925,56812866501 bokachada,Bengali,36894,992946,0,1,0.0,571.0,1.0,bokachada,bokuchada
184927,beautiful looking mithi.,Bengali,25787,1025491,0,0,1.0,45.0,0.0,beautiful looking mithi,beautiful looking mithi
184929, jay hind,Bengali,20165,60219,0,13,0.0,1071.0,0.0,jay hind,jay hind
184930,amar best friend ar nam ritu pagali,Bengali,17549,536671,0,0,1.0,74.0,0.0,amar best friend ar nam ritu pagali,My Best Friend's name is Ritu Pagali
184931," ""no lovenice land""",Bengali,9633,804433,0,1,0.0,141.0,1.0,no lovenice land,no lovenice land
184933,so so nice vedio dil chu gaua,Bengali,15016,857129,0,1,0.0,245.0,0.0,so so nice vedio dil chu gaua,So sleep nice video heart touching cow
184934,didi aap ki video sar kar di hai,Bengali,29813,267726,0,0,1.0,195.0,0.0,didi aap ki video sar kar di hai,Sister has made you video
184935,sotti keu ederke rape korboe na ar jara rape kore trao eke dekhe lojja pai chi shame on her yakkk thuuu,Bengali,27548,970554,0,1,2.0,335.0,0.0,sotti keu ederke rape korboe na ar jara rape kore trao eke dekhe lojja pai chi shame on her yakkk thuuu,"Truly, no one will stop them, and those who reap the Rapa, Shy Chi Chi husband and Her Zakkak Thuouu"
184937,o    halo,Bengali,31205,146806,0,0,0.0,110.0,0.0,o halo,o Hello
184938,"sonagachir meye gulo tor theke valo...ora nijer sarir sale kre family chalay, tor moto abol tabol 2x rated video banay na like paoar jonno....disgusting ",Bengali,27139,880756,0,0,0.0,90.0,0.0,sonagachir meye gulo tor theke valoora nijer sarir sale kre family chalay tor moto abol tabol x rated video banay na like paoar jonnodisgusting,"The daughters of gold, Balba from your body, Balba's own body, you do not have to make a fame, like you do not have to make a brilliant favorite video, like Like Power Johndisgostinger"
184939,kiya bat hai ,Bengali,37261,912368,0,0,1.0,159.0,0.0,kiya bat hai,It's a matter
184940,o didi aktu half korba,Bengali,30320,492409,0,0,3.0,468.0,0.0,o didi aktu half korba,It fries of Cornb Korba
184942,mader chod sale,Bengali,27210,374258,0,3,0.0,893.0,1.0,mader chod sale,Mother leaves cell
184943,very very nice,Bengali,23115,864961,0,0,1.0,48.0,0.0,very very nice,very very nice
184944,tum log chutiya ho,Bengali,25304,519509,0,0,0.0,126.0,1.0,tum log chutiya ho,You guys are chitiya
184949,ne lojo may,Bengali,31977,508276,0,3,0.0,755.0,0.0,ne lojo may,NEITE NEARTS
184950,9907878502 colme,Bengali,19558,350465,0,0,0.0,42.0,0.0,colme,college
184951," ""o4264meri jaan hai jo ki is duniya me nhi rhi """,Bengali,12856,379210,0,0,0.0,79.0,0.0,omeri jaan hai jo ki is duniya me nhi rhi,Do not know which is not in this world
184954,jiya apu up ki our jeet via ki bobala video post karona plez,Bengali,937,94219,0,0,5.0,233.0,0.0,jiya apu up ki our jeet via ki bobala video post karona plez,Jiao won the voice of Via to post the video
184955,wow aap kai sai eitna original acting kar laiti hai.....,Bengali,15504,367706,0,0,1.0,29.0,0.0,wow aap kai sai eitna original acting kar laiti hai,"Wao, you have many psi acting so much"
184956," ""soomoonk9311028341""",Bengali,26329,127534,0,0,1.0,265.0,0.0,soomoonk,soth
184959,ami vebe paina je kon bokachoda toke biye koreche ba kon bokachoda toke biye korbe,Bengali,1329,578960,0,0,0.0,45.0,1.0,ami vebe paina je kon bokachoda toke biye koreche ba kon bokachoda toke biye korbe,I do not think that a Bocachoda married you or a Bocachoda will marry you
184961,anak din para ai ganta sunlam...... thanku,Bengali,22986,592032,0,0,3.0,48.0,0.0,anak din para ai ganta sunlam thanku,Many days later this song heard the song
184964,ilovtohomtmaamktmavld,Bengali,629,411478,0,0,1.0,55.0,0.0,ilovtohomtmaamktmavld,ilovohomtmamtmavld.
184965,pagali chodi dur,Bengali,17247,746116,0,0,0.0,365.0,1.0,pagali chodi dur,Pagli left away
184966,toder chuda ta dekhale partis,Bengali,4002,424959,0,0,0.0,40.0,1.0,toder chuda ta dekhale partis,If you see it's chopped it
184967, crazy friend s,Bengali,13385,374923,0,1,0.0,76.0,0.0,crazy friend s,crazy friend s
184968,shalimar ki to kuchh chudbo,Bengali,40140,419413,0,2,0.0,774.0,1.0,shalimar ki to kuchh chudbo,What is Shalimer
184969,rdqef hgitvu ,Bengali,33558,594405,0,0,0.0,55.0,1.0,rdqef hgitvu,Rqqef Hgitovu
184970,rejjakhossain65 ki? ,Bengali,13508,680300,0,1,0.0,87.0,0.0,rejjakhossain ki,What is razzhosine
184973,wowwww wonderful performance nice video,Bengali,27833,285845,0,0,1.0,123.0,0.0,wowwww wonderful performance nice video,WowwWW Wonderful Performance Nice Video
184976,a r koro plz,Bengali,33012,981732,0,0,1.0,54.0,0.0,a r koro plz,a r koro plz
184978,akdom bro  khub sundor video ,Bengali,17591,847853,0,15,0.0,854.0,0.0,akdom bro khub sundor video,A very nice video of bro
184979,dev josi ne teri phaad di hai,Bengali,37672,926556,0,1,0.0,372.0,1.0,dev josi ne teri phaad di hai,Dev Joshi has torn your
184981,hi.,Bengali,224,245162,0,1,1.0,130.0,0.0,hi,hi
184982," ""n     n    b n       . n                 l        n                                                               .                        b  . b . .    b. .b..b. b b    b.b .  .. .b . b   .. .  b.b. 6""",Bengali,2768,1013611,0,0,0.0,49.0,0.0,n n b n n l n b b b bb b b bb b b bb,n n b n n l n b b b bb b b bb b b bb
184986,rinku3367tumirnobarbou7679827173,Bengali,25900,316839,0,20,0.0,420.0,0.0,rinkutumirnobarbou,Link sin R a field R stick
184988,khanki magi tui mor tui morle ami pujo debo,Bengali,14971,272920,0,0,0.0,32.0,1.0,khanki magi tui mor tui morle ami pujo debo,I will pujo if you die Magi Tui More Tui
184989,taipla boiday hoii,Bengali,5155,304159,0,0,0.0,211.0,0.0,taipla boiday hoii,Taila Bouiday Hoi
184990,tomar suyabin thorkari garia diaa bosya thako,Bengali,27826,316839,0,20,0.0,420.0,0.0,tomar suyabin thorkari garia diaa bosya thako,Your Suu'bin Thoring cars
184991,hmm ra tui khub kharap,Bengali,27140,812626,0,0,2.0,39.0,0.0,hmm ra tui khub kharap,Hmm Ray you are very bad
184994,khub sundor lag6a tomake ai jama ta pora lovely,Bengali,18302,855106,0,2,0.0,1539.0,0.0,khub sundor laga tomake ai jama ta pora lovely,"It looks very beautiful, you read this shirt"
184995,super,Bengali,7708,789534,0,3,0.0,174.0,0.0,super,super
184999,sali randi kanhekar saram nahi ati hain kya,Bengali,18819,791972,0,0,0.0,752.0,1.0,sali randi kanhekar saram nahi ati hain kya,Saali Randi Kahekar Saram does not come
185000,vitora ki kichu poro nai,Bengali,39103,1080789,0,1,0.0,208.0,0.0,vitora ki kichu poro nai,What is there anything inside
185001,toma dar bari kothi,Bengali,19317,76063,0,0,0.0,36.0,0.0,toma dar bari kothi,Toma whose house is the house
185002,scince city mor and maa fiyover,Bengali,30110,547821,0,7,2.0,289.0,0.0,scince city mor and maa fiyover,science city more and maa flyover
185005,na asle bari jaowa somoy dili road accident a mara jbo,Bengali,8014,280958,0,0,0.0,74.0,0.0,na asle bari jaowa somoy dili road accident a mara jbo,"Do not actually die during the house, Delhi Road accident"
185006,pagal khetwadi,Bengali,15529,243855,0,0,0.0,47.0,1.0,pagal khetwadi,under Khetwadi.
185007,subhasdolai832   ,Bengali,38599,391423,0,0,1.0,52.0,0.0,subhasdolai,Subhashdolai
185008,super bowl excellent  super video  amazing  ,Bengali,37261,804902,0,0,1.0,39.0,0.0,super bowl excellent super video amazing,super bowl excellent super video amazing
185009,very beautiful ,Bengali,12691,399400,0,0,1.0,30.0,0.0,very beautiful,very beautiful
185011,anyway nice boobs,Bengali,13901,731886,0,5,0.0,2081.0,1.0,anyway nice boobs,anyway nice boobs
185012,jani na tomar bari ekta kotha khub sundar,Bengali,23804,855106,0,2,1.0,1539.0,0.0,jani na tomar bari ekta kotha khub sundar,I do not know your home is very nice
185014,super,Bengali,25865,966527,0,0,1.0,41.0,0.0,super,super
185015,nokul832        ,Bengali,13508,596901,0,0,1.0,54.0,0.0,nokul,nl
185016,very very good ,Bengali,2213,391423,0,0,0.0,52.0,0.0,very very good,very very good
185018,saifuddin1813 hi,Bengali,17402,316839,0,20,0.0,420.0,0.0,saifuddin hi,saifuddin hi
185019,skraj765302 n,Bengali,14454,374714,0,1,1.0,129.0,0.0,skraj n,Skraj N.
185020,xxx 250,Bengali,20650,571821,0,0,0.0,64.0,1.0,xxx,xxx
185021,bhikhari sala amada like naiye  tor bak ka bol taka bits sala amadeus support to kya naam aate ho palko jamun tulsi,Bengali,32599,399608,0,1,0.0,134.0,1.0,bhikhari sala amada like naiye tor bak ka bol taka bits sala amadeus support to kya naam aate ho palko jamun tulsi,Bhikari Salam Amada Like Naiye Tor Bak's Bolt Taka Beats Salamdaus Support What is the name of Palco Jamun Tulsi
185022,boobs gulo to akdam fata fati,Bengali,28945,561566,0,1,0.0,810.0,1.0,boobs gulo to akdam fata fati,boobs gulo to akdam fata fati
185023,bura choda,Bengali,16907,119921,0,1,0.0,343.0,1.0,bura choda,Bad left
185024,mst yrr,Bengali,12271,321301,0,0,1.0,79.0,0.0,mst yrr,MST yr
185027,mujha follow  karnaka lia thankyou,Bengali,21956,664320,0,0,0.0,29.0,0.0,mujha follow karnaka lia thankyou,mujha follow karnaka lia thankyou
185028,nice . nambar,Bengali,18691,471217,0,14,2.0,5983.0,0.0,nice nambar,Nice to throw
185030,akdom thik baijan,Bengali,25616,847853,0,15,0.0,854.0,0.0,akdom thik baijan,Figure fine
185031,tum saale kutte ke taraf dikhte ho,Bengali,25793,288467,0,0,0.0,92.0,1.0,tum saale kutte ke taraf dikhte ho,You look at the dog dog
185032,50058103601 ohh tai,Bengali,12473,73701,0,0,1.0,1466.0,0.0,ohh tai,ohh or
185033,ore pagol hoye jabo ami pagal hoye jabo,Bengali,7841,660850,0,0,1.0,51.0,0.0,ore pagol hoye jabo ami pagal hoye jabo,I'll go crazy I'll go crazy
185034,tarakeswarmitra38 qq,Bengali,25619,734874,0,0,0.0,114.0,0.0,tarakeswarmitra qq,tarakeswarmitra qq
185036,khanki magi randii ultra max pro,Bengali,22521,904094,0,9,0.0,5351.0,1.0,khanki magi randii ultra max pro,Khanki Magi Rendyi Altra Max Pro
185039,g+plove,Bengali,16921,181436,0,0,1.0,33.0,0.0,gplove,gplove
185040,ilove you,Bengali,23727,1025491,0,0,0.0,45.0,0.0,ilove you,ilove you
185043,hi...need real life,Bengali,10069,852665,0,0,0.0,114.0,0.0,hineed real life,hineed real life
185044,gaand or marba le,Bengali,37672,401516,0,0,0.0,53.0,1.0,gaand or marba le,Gand or Marsa Le
185045,very very nice my sweetheart dear,Bengali,39510,367451,0,1,0.0,385.0,0.0,very very nice my sweetheart dear,very very nice my sweetheart dear
185049,ds3603501 tum cute nahi kutti ho,Bengali,10535,134014,0,58,0.0,3122.0,1.0,ds tum cute nahi kutti ho,Ten you do not cute
185050,lol choda,Bengali,40437,392659,0,1,0.0,870.0,1.0,lol choda,Lol left
185051,shale pagal,Bengali,20251,636660,0,1,0.0,415.0,1.0,shale pagal,Shale mad
185055,mdmiraj5986 haa tay ,Bengali,13508,589961,0,0,0.0,39.0,0.0,mdmiraj haa tay,Memoraja yes ty
185056,nice sister tumi khub bhalo video koru,Bengali,9857,642419,0,0,1.0,102.0,0.0,nice sister tumi khub bhalo video koru,Nice Sisters you make a very good video
185057,  .. .   madharchod,Bengali,37614,800800,0,1,0.0,201.0,1.0,madharchod,Market
185058,150       2000    ex ,Bengali,39618,392659,0,1,0.0,870.0,1.0,ex,ex
185059,miclejection aameen summa aameen,Bengali,23365,311588,0,0,1.0,766.0,0.0,miclejection aameen summa aameen,Migueljekation Amesumam Ameen
185060,chor churi kora jetba,Bengali,14647,524726,0,0,0.0,103.0,0.0,chor churi kora jetba,Thieves win steal
185063,super ,Bengali,12691,93374,0,0,1.0,43.0,0.0,super,super
185064,teri jaat ka paida maru,Bengali,17835,863975,0,0,0.0,139.0,1.0,teri jaat ka paida maru,Teri jaat ka paida maru
185066,todar k maya k valo lagana tahola hijra k niya tak,Bengali,10723,569509,0,1,0.0,258.0,1.0,todar k maya k valo lagana tahola hijra k niya tak,"If you do not like to do it, then he is with Hijra"
185067,tumi meye na hijra dhekte lagche,Bengali,16867,519509,0,0,0.0,126.0,1.0,tumi meye na hijra dhekte lagche,You do not know the girl
185070,think bola cho,Bengali,13789,847853,0,15,0.0,854.0,0.0,think bola cho,Think Call Cho
185072,bal bal,Bengali,4260,933863,0,1,0.0,44.0,1.0,bal bal,left left
185073,hamare pass aaye ham khila denge,Bengali,3513,208467,0,1,0.0,52.0,0.0,hamare pass aaye ham khila denge,We will feed us
185074,super super very beautiful so sweet lovely lovely lovely ,Bengali,12691,588745,0,0,3.0,46.0,0.0,super super very beautiful so sweet lovely lovely lovely,super super very beautiful so sweet lovely lovely lovely
185075,mujhe do,Bengali,4877,316839,0,20,0.0,420.0,0.0,mujhe do,give me
185077,obade 150 gabahake 150 ma 8777898114 call me ok,Bengali,16324,234562,0,0,0.0,66.0,0.0,obade gabahake ma call me ok,Obade nobody is call me ok
185080,tere ko chodvane ka bahut sokh habkiyab,Bengali,32631,510503,0,1,0.0,249.0,1.0,tere ko chodvane ka bahut sokh habkiyab,Happiness to relieve you
185081,babachodi,Bengali,40312,392659,0,1,0.0,870.0,1.0,babachodi,babachodi
185082,sanchita6204   ,Bengali,12465,769841,0,0,1.0,165.0,1.0,sanchita,Sanctuary
185086,nice to good afternoon my friend,Bengali,22500,599815,0,0,1.0,211.0,0.0,nice to good afternoon my friend,nice to good afternoon my friend
185089,18972772701 mona hoi tai,Bengali,14516,510503,0,1,0.0,249.0,0.0,mona hoi tai,monona
185090,rashi so sweet rashi.  so cute. beautiful act,Bengali,21311,960929,0,0,0.0,84.0,0.0,rashi so sweet rashi so cute beautiful act,rashi so sweet rashi so cute beautiful act
185091,hi.   7439377795,Bengali,503,791335,0,0,0.0,44.0,0.0,hi,hi
185092,ka ra bara teu,Bengali,21154,1028762,0,0,0.0,69.0,1.0,ka ra bara teu,To Ra Bara Not
185093,apna ke jamada podhe khoob sundar lagche,Bengali,29284,855106,0,2,0.0,1539.0,0.0,apna ke jamada podhe khoob sundar lagche,Your enthusiasm is very beautiful
185094,goureb ar sunny leone koto lagbe,Bengali,27738,227996,0,0,0.0,59.0,1.0,goureb ar sunny leone koto lagbe,How much does the glory and sani leon
185095,paka rendi magi,Bengali,16026,472983,0,3,0.0,3475.0,1.0,paka rendi magi,PAKA RENDI MAGI.
185097,darun friend saprot koro please like and follow koro,Bengali,35116,764671,0,0,0.0,36.0,0.0,darun friend saprot koro please like and follow koro,darun friend saprot koro please like and follow koro
185098,happy birthday ,Bengali,29755,544797,0,1,0.0,167.0,0.0,happy birthday,happy birthday
185099,i love you your eeyeyes,Bengali,11006,602219,0,0,1.0,29.0,0.0,i love you your eeyeyes,i love you your eeyeyes
185100,sara,Bengali,12602,927946,0,0,2.0,147.0,0.0,sara,sara
185101,kuchh din jaane kya baat kutta bhi nahin chahti gi,Bengali,35177,78309,0,0,0.0,303.0,1.0,kuchh din jaane kya baat kutta bhi nahin chahti gi,Knowing a few days did not want a dog
185102,mass allah,Bengali,16499,311588,0,0,2.0,766.0,0.0,mass allah,mass allah
185104,146 beteleyan nice,Bengali,12108,810619,0,1,1.0,201.0,0.0,beteleyan nice,Beteleye Nice
